time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
2.388,-0.03,1.00,-0.09,0.02,-0.00,0.01,-0.02,-0.01,0.01,978.07
2.401,-0.03,1.00,-0.09,0.02,-0.00,0.01,-0.02,-0.01,0.01,978.07
2.411,-0.03,1.00,-0.09,0.02,-0.00,0.01,-0.02,-0.01,0.01,978.07
2.44,-0.03,1.01,-0.09,0.02,-0.00,0.01,-0.02,-0.01,0.01,978.07
2.442,-0.03,1.01,-0.09,0.02,-0.00,0.01,-0.02,-0.01,0.01,978.07
2.442,-0.03,1.01,-0.09,0.06,-0.00,-0.00,-0.02,-0.01,0.01,978.07
2.445,-0.03,1.01,-0.09,0.06,-0.00,-0.00,-0.02,-0.01,0.01,978.07
2.474,-0.04,1.00,-0.09,0.06,-0.00,-0.00,-0.02,-0.01,0.01,978.07
2.476,-0.04,1.00,-0.09,0.06,-0.00,-0.00,-0.02,0.00,-0.00,978.07
2.477,-0.04,1.00,-0.09,0.06,-0.00,-0.01,-0.02,0.00,-0.00,978.07
2.478,-0.04,1.00,-0.09,0.06,-0.00,-0.01,-0.02,0.00,-0.00,978.07
2.479,-0.03,1.00,-0.09,0.06,-0.00,-0.01,-0.02,0.00,-0.00,978.07
2.5,-0.02,1.01,-0.08,0.06,-0.00,-0.01,-0.02,0.00,-0.00,978.07
2.504,-0.02,1.01,-0.08,0.06,-0.00,-0.01,-0.02,-0.01,-0.01,978.07
2.505,-0.02,1.01,-0.08,0.01,0.00,-0.00,-0.02,-0.01,-0.01,978.07
2.531,-0.06,1.00,-0.09,0.01,0.00,-0.00,-0.02,-0.01,-0.01,978.07
2.535,-0.06,1.00,-0.09,0.01,0.00,-0.00,-0.02,-0.01,-0.01,978.07
2.571,-0.05,1.00,-0.09,0.01,0.00,-0.00,-0.02,-0.01,-0.01,978.07
2.576,-0.05,1.00,-0.09,0.01,0.00,-0.00,-0.02,0.00,-0.01,978.07
2.579,-0.05,1.00,-0.09,-0.07,0.01,-0.02,-0.02,0.00,-0.01,978.07
2.581,-0.04,1.00,-0.08,-0.07,0.01,-0.02,-0.02,0.00,-0.01,978.07
2.582,-0.05,1.00,-0.08,-0.07,0.01,-0.02,-0.02,0.00,-0.01,978.07
2.583,-0.05,1.00,-0.08,-0.07,0.01,-0.02,-0.03,-0.03,0.01,978.07
2.584,-0.05,1.00,-0.08,-0.07,0.01,-0.02,-0.03,-0.03,0.01,978.07
2.589,-0.05,1.00,-0.08,-0.07,0.01,-0.02,-0.03,-0.03,0.01,978.08
2.598,-0.03,1.00,-0.08,-0.07,0.01,-0.02,-0.03,-0.03,0.01,978.08
2.618,-0.02,1.01,-0.09,-0.07,0.01,-0.02,-0.03,-0.03,0.01,978.08
2.619,-0.02,1.01,-0.09,-0.07,0.01,-0.02,-0.03,-0.03,0.02,978.08
2.62,-0.02,1.01,-0.09,-0.02,-0.01,0.03,-0.03,-0.03,0.02,978.08
2.642,-0.04,1.00,-0.08,-0.02,-0.01,0.03,-0.03,-0.03,0.02,978.08
2.651,-0.04,1.00,-0.08,-0.02,-0.01,0.03,-0.03,-0.03,0.02,978.09
2.673,-0.03,1.01,-0.08,-0.02,-0.01,0.03,-0.03,-0.03,0.02,978.09
2.675,-0.03,1.01,-0.08,-0.02,-0.01,0.03,-0.03,-0.01,0.01,978.09
2.676,-0.03,1.01,-0.08,0.07,0.02,0.00,-0.03,-0.01,0.01,978.09
2.677,-0.03,1.00,-0.08,0.07,0.02,0.00,-0.03,-0.01,0.01,978.09
2.697,-0.03,1.01,-0.09,0.07,0.02,0.00,-0.03,-0.01,0.01,978.09
2.698,-0.03,1.01,-0.09,0.07,0.02,0.00,-0.03,-0.01,0.00,978.09
2.699,-0.03,1.01,-0.09,0.06,0.01,-0.01,-0.03,-0.01,0.00,978.09
2.709,-0.03,1.01,-0.09,0.06,0.01,-0.01,-0.03,-0.01,0.00,978.08
2.717,-0.04,1.00,-0.08,0.06,0.01,-0.01,-0.03,-0.01,0.00,978.08
2.738,-0.04,1.00,-0.08,0.06,0.01,-0.01,-0.03,-0.01,0.00,978.08
2.741,-0.04,1.00,-0.08,0.06,0.01,-0.01,-0.03,-0.01,0.00,978.08
2.742,-0.04,1.00,-0.08,0.02,0.01,-0.02,-0.03,-0.01,0.00,978.08
2.766,-0.03,1.00,-0.08,0.02,0.01,-0.02,-0.03,-0.01,0.00,978.08
2.775,-0.03,1.00,-0.08,0.02,0.01,-0.02,-0.03,-0.01,0.00,978.09
2.777,-0.04,1.00,-0.07,0.02,0.01,-0.02,-0.03,-0.01,0.00,978.09
2.778,-0.04,1.00,-0.07,0.02,0.01,-0.02,-0.04,-0.02,0.01,978.09
2.779,-0.04,1.00,-0.07,-0.00,-0.02,0.01,-0.04,-0.02,0.01,978.09
2.795,-0.04,1.00,-0.08,-0.00,-0.02,0.01,-0.04,-0.02,0.01,978.09
2.815,-0.04,1.01,-0.08,-0.00,-0.02,0.01,-0.04,-0.02,0.01,978.09
2.816,-0.04,1.01,-0.08,-0.00,-0.02,0.01,-0.04,-0.01,0.01,978.09
2.817,-0.04,1.01,-0.08,-0.00,-0.02,-0.01,-0.04,-0.01,0.01,978.09
2.836,-0.04,1.01,-0.08,-0.00,-0.02,-0.01,-0.04,-0.01,0.01,978.09
2.839,-0.04,1.00,-0.08,-0.00,-0.02,-0.01,-0.04,-0.01,0.01,978.09
2.859,-0.04,1.00,-0.07,-0.00,-0.02,-0.01,-0.04,-0.01,0.01,978.09
2.86,-0.04,1.00,-0.07,-0.00,-0.02,-0.01,-0.04,-0.02,0.01,978.09
2.861,-0.04,1.00,-0.07,-0.05,0.01,-0.04,-0.04,-0.02,0.01,978.09
2.874,-0.03,1.01,-0.07,-0.05,0.01,-0.04,-0.04,-0.02,0.01,978.09
2.888,-0.03,1.01,-0.07,-0.05,0.01,-0.04,-0.04,-0.02,0.01,978.10
2.894,-0.03,1.01,-0.07,-0.05,0.01,-0.04,-0.04,-0.02,0.01,978.10
2.895,-0.03,1.01,-0.07,-0.05,0.01,-0.04,-0.04,-0.04,0.02,978.10
2.896,-0.03,1.01,-0.07,0.02,0.02,0.01,-0.04,-0.04,0.02,978.10
2.915,-0.03,1.00,-0.07,0.02,0.02,0.01,-0.04,-0.04,0.02,978.10
2.942,-0.03,1.00,-0.07,0.02,0.02,0.01,-0.04,-0.04,0.02,978.10
2.944,-0.03,1.00,-0.07,0.02,0.02,0.01,-0.05,-0.04,0.02,978.10
2.945,-0.03,1.00,-0.07,0.01,0.01,-0.01,-0.05,-0.04,0.02,978.10
2.948,-0.03,1.00,-0.07,0.01,0.01,-0.01,-0.05,-0.04,0.02,978.09
2.953,-0.03,1.00,-0.06,0.01,0.01,-0.01,-0.05,-0.04,0.02,978.09
2.974,-0.03,1.00,-0.06,0.01,0.01,-0.01,-0.05,-0.04,0.02,978.09
2.977,-0.03,1.00,-0.06,0.01,0.01,-0.01,-0.04,-0.04,0.01,978.09
2.978,-0.03,1.00,-0.06,0.02,-0.02,0.03,-0.04,-0.04,0.01,978.09
2.994,-0.04,1.01,-0.07,0.02,-0.02,0.03,-0.04,-0.04,0.01,978.09
3.011,-0.04,1.01,-0.07,0.02,-0.02,0.03,-0.04,-0.04,0.01,978.09
3.014,-0.05,1.00,-0.07,0.02,-0.02,0.03,-0.04,-0.04,0.01,978.09
3.016,-0.05,1.00,-0.07,0.02,-0.02,0.03,-0.04,-0.02,0.01,978.09
3.018,-0.05,1.00,-0.07,-0.04,-0.01,0.00,-0.04,-0.02,0.01,978.09
3.033,-0.03,1.00,-0.06,-0.04,-0.01,0.00,-0.04,-0.02,0.01,978.09
3.053,-0.02,1.00,-0.06,-0.04,-0.01,0.00,-0.04,-0.02,0.01,978.09
3.056,-0.02,1.00,-0.06,-0.04,-0.01,0.00,-0.04,-0.03,0.02,978.09
3.057,-0.02,1.00,-0.06,-0.04,-0.01,-0.01,-0.04,-0.03,0.02,978.09
3.067,-0.02,1.00,-0.06,-0.04,-0.01,-0.01,-0.04,-0.03,0.02,978.10
3.077,-0.03,1.01,-0.06,-0.04,-0.01,-0.01,-0.04,-0.03,0.02,978.10
3.091,-0.03,1.00,-0.06,-0.04,-0.01,-0.01,-0.04,-0.03,0.02,978.10
3.093,-0.03,1.00,-0.06,-0.04,-0.01,-0.01,-0.04,-0.01,0.01,978.10
3.093,-0.03,1.00,-0.06,0.06,-0.02,0.05,-0.04,-0.01,0.01,978.10
3.111,-0.02,1.00,-0.06,0.06,-0.02,0.05,-0.04,-0.01,0.01,978.10
3.142,-0.02,1.00,-0.06,0.06,-0.02,0.05,-0.04,-0.01,0.01,978.10
3.144,-0.02,1.01,-0.06,0.06,-0.02,0.05,-0.04,-0.01,0.01,978.10
3.145,-0.02,1.01,-0.06,0.06,-0.02,0.05,-0.03,-0.01,-0.00,978.10
3.145,-0.02,1.01,-0.06,0.06,0.01,0.04,-0.03,-0.01,-0.00,978.10
3.152,-0.04,1.01,-0.05,0.06,0.01,0.04,-0.03,-0.01,-0.00,978.10
3.172,-0.06,1.00,-0.06,0.06,0.01,0.04,-0.03,-0.01,-0.00,978.10
3.173,-0.06,1.00,-0.06,0.06,0.01,0.04,-0.02,0.01,-0.01,978.10
3.174,-0.06,1.00,-0.06,0.06,0.01,0.03,-0.02,0.01,-0.01,978.10
3.188,-0.06,1.00,-0.06,0.06,0.01,0.03,-0.02,0.01,-0.01,978.10
3.194,-0.05,1.00,-0.07,0.06,0.01,0.03,-0.02,0.01,-0.01,978.10
3.211,-0.03,1.00,-0.06,0.06,0.01,0.03,-0.02,0.01,-0.01,978.10
3.213,-0.03,1.00,-0.06,0.06,0.01,0.03,-0.02,-0.00,0.01,978.10
3.213,-0.03,1.00,-0.06,-0.15,-0.02,0.01,-0.02,-0.00,0.01,978.10
3.24,-0.03,1.00,-0.05,-0.15,-0.02,0.01,-0.02,-0.00,0.01,978.10
3.251,-0.03,1.00,-0.05,0.05,-0.01,0.02,-0.02,-0.00,0.01,978.10
3.252,-0.03,1.00,-0.05,0.05,-0.01,0.02,-0.02,-0.00,0.01,978.09
3.253,-0.02,1.01,-0.06,0.05,-0.01,0.02,-0.02,-0.00,0.01,978.09
3.254,-0.02,1.01,-0.06,0.05,-0.01,0.02,-0.02,-0.03,0.03,978.09
3.27,-0.01,1.00,-0.06,0.05,-0.01,0.02,-0.02,-0.03,0.03,978.09
3.292,-0.03,1.00,-0.06,0.05,-0.01,0.02,-0.02,-0.03,0.03,978.09
3.294,-0.03,1.00,-0.06,0.05,-0.01,0.02,-0.01,-0.01,0.01,978.09
3.294,-0.03,1.00,-0.06,0.04,-0.01,0.02,-0.01,-0.01,0.01,978.09
3.315,-0.03,1.00,-0.06,0.04,-0.01,0.02,-0.01,-0.01,0.01,978.08
3.318,-0.03,1.00,-0.06,0.04,-0.01,0.02,-0.01,-0.01,0.01,978.08
3.336,-0.01,1.01,-0.06,0.04,-0.01,0.02,-0.01,-0.01,0.01,978.08
3.338,-0.01,1.01,-0.06,0.04,-0.01,0.02,-0.01,-0.01,-0.00,978.08
3.339,-0.01,1.01,-0.06,0.04,-0.01,-0.00,-0.01,-0.01,-0.00,978.08
3.361,-0.03,1.00,-0.06,0.04,-0.01,-0.00,-0.01,-0.01,-0.00,978.08
3.366,-0.03,1.00,-0.06,0.04,-0.01,-0.00,-0.01,-0.01,-0.00,978.10
3.368,-0.04,1.00,-0.06,0.04,-0.01,-0.00,-0.01,-0.01,-0.00,978.10
3.37,-0.04,1.00,-0.06,0.04,-0.01,-0.00,-0.01,-0.01,-0.01,978.10
3.371,-0.04,1.00,-0.06,0.02,0.00,0.01,-0.01,-0.01,-0.01,978.10
3.388,-0.03,1.00,-0.06,0.02,0.00,0.01,-0.01,-0.01,-0.01,978.10
3.411,-0.03,1.00,-0.06,0.02,0.00,0.01,-0.01,-0.01,-0.01,978.10
3.414,-0.03,1.01,-0.06,0.02,0.00,0.01,-0.01,-0.01,-0.01,978.10
3.417,-0.03,1.01,-0.06,0.02,0.00,0.01,-0.00,0.00,-0.01,978.10
3.428,-0.03,1.01,-0.06,0.02,0.00,0.01,-0.00,0.00,-0.01,978.11
3.431,-0.04,1.00,-0.05,0.02,0.00,0.01,-0.00,0.00,-0.01,978.11
3.464,-0.04,1.00,-0.06,0.02,0.00,0.01,-0.00,0.00,-0.01,978.11
3.466,-0.04,1.00,-0.06,0.02,0.00,0.01,0.01,0.00,0.00,978.11
3.466,-0.04,1.00,-0.06,-0.02,-0.00,0.01,0.01,0.00,0.00,978.11
3.473,-0.03,1.00,-0.06,-0.02,-0.00,0.01,0.01,0.00,0.00,978.11
3.508,-0.03,1.00,-0.06,-0.02,-0.00,0.01,0.01,0.00,0.00,978.11
3.511,-0.02,1.01,-0.06,-0.02,-0.00,0.01,0.01,0.00,0.00,978.11
3.513,-0.02,1.01,-0.06,-0.02,-0.00,0.01,0.01,-0.00,0.01,978.11
3.516,-0.02,1.01,-0.06,-0.00,-0.01,-0.00,0.01,-0.00,0.01,978.11
3.518,-0.04,1.00,-0.06,-0.00,-0.01,-0.00,0.01,-0.00,0.01,978.11
3.527,-0.04,1.00,-0.06,-0.00,-0.01,-0.00,0.01,-0.00,0.01,978.11
3.528,-0.04,1.00,-0.06,-0.00,-0.01,-0.00,0.00,-0.00,0.01,978.11
3.528,-0.04,1.00,-0.06,-0.01,-0.01,-0.00,0.00,-0.00,0.01,978.11
3.555,-0.04,1.00,-0.06,-0.01,-0.01,-0.00,0.00,-0.00,0.01,978.10
3.558,-0.02,1.01,-0.05,-0.01,-0.01,-0.00,0.00,-0.00,0.01,978.10
3.566,-0.03,1.01,-0.06,-0.01,-0.01,-0.00,0.00,-0.00,0.01,978.10
3.567,-0.03,1.01,-0.06,-0.01,-0.01,-0.00,0.01,-0.01,0.01,978.10
3.568,-0.03,1.01,-0.06,-0.02,0.01,-0.00,0.01,-0.01,0.01,978.10
3.592,-0.03,1.00,-0.07,-0.02,0.01,-0.00,0.01,-0.01,0.01,978.10
3.613,-0.03,1.00,-0.07,-0.00,0.01,-0.02,0.01,-0.01,0.01,978.10
3.615,-0.03,1.00,-0.07,-0.00,0.01,-0.02,0.01,-0.01,0.01,978.10
3.616,-0.02,1.00,-0.06,-0.00,0.01,-0.02,0.01,-0.01,0.01,978.10
3.617,-0.02,1.00,-0.06,-0.00,0.01,-0.02,0.01,0.00,0.01,978.10
3.646,-0.03,1.00,-0.05,-0.00,0.01,-0.02,0.01,0.00,0.01,978.10
3.65,-0.04,1.00,-0.06,-0.00,0.01,-0.02,0.01,0.00,0.01,978.10
3.652,-0.04,1.00,-0.06,-0.00,0.01,-0.02,0.01,0.00,0.01,978.10
3.654,-0.04,1.00,-0.06,-0.01,0.01,-0.02,0.01,0.00,0.01,978.10
3.68,-0.03,1.01,-0.07,-0.01,0.01,-0.02,0.01,0.00,0.01,978.10
3.682,-0.03,1.01,-0.07,-0.01,0.01,-0.02,0.01,0.00,0.01,978.09
3.685,-0.03,1.00,-0.06,-0.01,0.01,-0.02,0.01,0.00,0.01,978.09
3.686,-0.03,1.00,-0.06,-0.01,0.01,-0.02,0.01,-0.00,0.01,978.09
3.688,-0.03,1.00,-0.06,-0.02,0.00,-0.01,0.01,-0.00,0.01,978.09
3.704,-0.02,1.01,-0.06,-0.02,0.00,-0.01,0.01,-0.00,0.01,978.09
3.742,-0.03,1.01,-0.07,-0.02,0.00,-0.01,0.01,-0.00,0.01,978.09
3.745,-0.03,1.01,-0.07,-0.02,0.00,-0.01,0.00,-0.00,0.01,978.09
3.746,-0.03,1.01,-0.07,0.04,0.02,0.00,0.00,-0.00,0.01,978.09
3.748,-0.03,1.01,-0.07,0.04,0.02,0.00,0.00,-0.00,0.01,978.07
3.75,-0.03,1.00,-0.06,0.04,0.02,0.00,0.00,-0.00,0.01,978.07
3.777,-0.03,1.00,-0.06,0.04,0.02,0.00,0.00,-0.00,0.01,978.07
3.78,-0.03,1.00,-0.06,0.04,0.02,0.00,0.01,0.01,0.00,978.07
3.782,-0.03,1.00,-0.06,0.03,0.02,0.00,0.01,0.01,0.00,978.07
3.784,-0.02,1.00,-0.06,0.03,0.02,0.00,0.01,0.01,0.00,978.07
3.786,-0.02,1.00,-0.06,0.03,0.02,0.00,0.01,0.01,0.00,978.06
3.804,-0.02,1.00,-0.06,0.03,0.02,0.00,0.01,0.01,0.00,978.06
3.808,-0.02,1.00,-0.06,0.03,0.02,0.00,0.01,0.01,-0.00,978.06
3.811,-0.02,1.00,-0.06,0.00,-0.01,0.00,0.01,0.01,-0.00,978.06
3.825,-0.03,1.01,-0.06,0.00,-0.01,0.00,0.01,0.01,-0.00,978.06
3.852,-0.03,1.01,-0.06,0.01,-0.00,0.00,0.01,0.01,-0.00,978.06
3.855,-0.04,1.00,-0.06,0.01,-0.00,0.00,0.01,0.01,-0.00,978.06
3.857,-0.04,1.00,-0.06,0.01,-0.00,0.00,0.00,0.01,-0.01,978.06
3.859,-0.04,1.00,-0.06,0.01,-0.00,0.00,0.00,0.01,-0.01,978.06
3.879,-0.03,1.00,-0.06,0.01,-0.00,0.00,0.00,0.01,-0.01,978.06
3.883,-0.02,1.01,-0.06,0.01,-0.00,0.00,0.00,0.01,-0.01,978.06
3.885,-0.02,1.01,-0.06,0.01,-0.00,0.00,0.01,-0.00,-0.01,978.06
3.887,-0.02,1.01,-0.06,0.01,0.00,0.01,0.01,-0.00,-0.01,978.06
3.902,-0.04,1.00,-0.06,0.01,0.00,0.01,0.01,-0.00,-0.01,978.06
3.905,-0.04,1.00,-0.06,0.01,0.00,0.01,0.01,-0.00,-0.01,978.08
3.922,-0.05,1.00,-0.06,0.01,0.00,0.01,0.01,-0.00,-0.01,978.08
3.925,-0.05,1.00,-0.06,0.01,0.00,0.01,0.01,-0.01,-0.00,978.08
3.926,-0.05,1.00,-0.06,-0.02,0.01,-0.01,0.01,-0.01,-0.00,978.08
3.946,-0.03,1.01,-0.07,-0.02,0.01,-0.01,0.01,-0.01,-0.00,978.08
3.986,-0.01,1.01,-0.07,-0.02,0.01,-0.01,0.01,-0.01,-0.00,978.08
3.989,-0.01,1.01,-0.07,0.00,0.02,-0.04,0.01,-0.01,-0.00,978.08
3.991,-0.01,1.01,-0.07,0.00,0.02,-0.04,-0.00,-0.00,0.01,978.08
3.992,-0.01,1.01,-0.07,0.00,0.02,-0.04,-0.00,-0.00,0.01,978.08
3.992,-0.00,1.02,-0.07,0.00,0.02,-0.04,-0.00,-0.00,0.01,978.08
4.001,-0.04,0.98,-0.04,0.00,0.02,-0.04,-0.00,-0.00,0.01,978.08
4.003,-0.04,0.98,-0.04,0.00,0.02,-0.04,-0.01,0.01,0.00,978.08
4.004,-0.04,0.98,-0.04,0.00,0.02,-0.04,-0.01,0.01,0.00,978.08
4.022,-0.03,0.99,-0.03,0.00,0.02,-0.04,-0.01,0.01,0.00,978.08
4.045,-0.03,0.99,-0.03,0.00,0.02,-0.04,-0.01,0.01,0.00,978.09
4.046,0.02,1.02,-0.04,0.00,0.02,-0.04,-0.01,0.01,0.00,978.09
4.047,0.02,1.02,-0.04,0.00,0.02,-0.04,-0.01,0.05,-0.01,978.09
4.048,0.02,1.02,-0.04,0.02,-0.08,0.12,-0.01,0.05,-0.01,978.09
4.076,-0.01,1.02,-0.07,0.02,-0.08,0.12,-0.01,0.05,-0.01,978.09
4.081,-0.07,1.00,-0.08,0.02,-0.08,0.12,-0.01,0.05,-0.01,978.09
4.082,-0.07,1.00,-0.08,0.02,-0.08,0.12,0.01,0.09,-0.05,978.09
4.083,-0.07,1.00,-0.08,0.09,0.10,-0.04,0.01,0.09,-0.05,978.09
4.084,-0.07,1.00,-0.08,0.09,0.10,-0.04,0.01,0.09,-0.05,978.08
4.099,-0.09,1.00,-0.07,0.09,0.10,-0.04,0.01,0.09,-0.05,978.08
4.12,-0.04,0.99,-0.06,0.09,0.10,-0.04,0.01,0.09,-0.05,978.08
4.123,-0.04,0.99,-0.06,0.09,0.10,-0.04,0.01,0.04,-0.03,978.08
4.125,-0.04,0.99,-0.06,0.09,0.09,-0.04,0.01,0.04,-0.03,978.08
4.146,-0.04,1.00,-0.05,0.09,0.09,-0.04,0.01,0.04,-0.03,978.08
4.148,-0.04,1.00,-0.05,0.09,0.09,-0.04,0.01,0.04,-0.03,978.08
4.178,-0.05,1.02,-0.08,0.09,0.09,-0.04,0.01,0.04,-0.03,978.08
4.18,-0.05,1.02,-0.08,0.09,0.09,-0.04,0.00,-0.03,0.03,978.08
4.181,-0.05,1.02,-0.08,-0.28,-0.07,0.01,0.00,-0.03,0.03,978.08
4.182,-0.01,1.03,-0.07,-0.28,-0.07,0.01,0.00,-0.03,0.03,978.08
4.199,0.04,1.04,-0.05,-0.28,-0.07,0.01,0.00,-0.03,0.03,978.08
4.201,0.04,1.04,-0.05,-0.28,-0.07,0.01,-0.01,0.00,0.05,978.08
4.202,0.04,1.04,-0.05,0.20,0.20,-0.05,-0.01,0.00,0.05,978.08
4.204,0.04,1.04,-0.05,0.20,0.20,-0.05,-0.01,0.00,0.05,978.09
4.218,0.07,1.08,-0.07,0.20,0.20,-0.05,-0.01,0.00,0.05,978.09
4.245,0.13,1.08,-0.07,0.20,0.20,-0.05,-0.01,0.00,0.05,978.09
4.246,0.13,1.08,-0.07,0.20,0.20,-0.05,-0.02,0.01,-0.01,978.09
4.247,0.13,1.08,-0.07,0.20,0.19,-0.06,-0.02,0.01,-0.01,978.09
4.276,0.19,1.07,-0.06,0.20,0.19,-0.06,-0.02,0.01,-0.01,978.09
4.278,0.19,1.07,-0.06,0.20,0.19,-0.06,-0.02,0.01,-0.01,978.09
4.279,0.06,1.12,-0.05,0.20,0.19,-0.06,-0.02,0.01,-0.01,978.09
4.28,0.06,1.12,-0.05,0.20,0.19,-0.06,-0.03,0.11,-0.25,978.09
4.281,0.06,1.12,-0.05,1.62,0.67,-0.05,-0.03,0.11,-0.25,978.09
4.297,0.07,1.15,-0.07,1.62,0.67,-0.05,-0.03,0.11,-0.25,978.09
4.317,0.09,1.12,-0.08,1.62,0.67,-0.05,-0.03,0.11,-0.25,978.09
4.32,0.09,1.12,-0.08,1.62,0.67,-0.05,0.01,0.01,-0.61,978.09
4.322,0.09,1.12,-0.08,1.29,1.19,-0.07,0.01,0.01,-0.61,978.09
4.324,0.09,1.12,-0.08,1.29,1.19,-0.07,0.01,0.01,-0.61,978.07
4.345,0.06,1.10,-0.11,1.29,1.19,-0.07,0.01,0.01,-0.61,978.07
4.356,-0.06,1.10,-0.05,1.29,1.19,-0.07,0.01,0.01,-0.61,978.07
4.357,-0.06,1.10,-0.05,1.29,1.19,-0.07,0.17,-0.32,-0.80,978.07
4.358,-0.06,1.10,-0.05,1.58,1.19,-0.01,0.17,-0.32,-0.80,978.07
4.378,-0.24,1.07,0.03,1.58,1.19,-0.01,0.17,-0.32,-0.80,978.07
4.384,-0.24,1.07,0.03,1.58,1.19,-0.01,0.17,-0.32,-0.80,978.07
4.397,-0.07,0.97,0.11,1.58,1.19,-0.01,0.17,-0.32,-0.80,978.07
4.4,-0.07,0.97,0.11,1.58,1.19,-0.01,0.46,-1.28,-0.61,978.07
4.402,-0.07,0.97,0.11,0.32,0.82,0.35,0.46,-1.28,-0.61,978.07
4.416,0.17,0.91,0.24,0.32,0.82,0.35,0.46,-1.28,-0.61,978.07
4.436,0.20,0.86,0.36,0.32,0.82,0.35,0.46,-1.28,-0.61,978.07
4.439,0.20,0.86,0.36,0.32,0.82,0.35,0.42,-2.70,0.11,978.07
4.441,0.20,0.86,0.36,2.11,-0.88,3.05,0.42,-2.70,0.11,978.07
4.463,0.20,0.86,0.36,2.11,-0.88,3.05,0.42,-2.70,0.11,978.07
4.465,0.18,0.80,0.32,2.11,-0.88,3.05,0.42,-2.70,0.11,978.07
4.475,0.19,0.84,0.26,2.11,-0.88,3.05,0.42,-2.70,0.11,978.07
4.476,0.19,0.84,0.26,2.11,-0.88,3.05,0.11,-2.59,0.89,978.07
4.476,0.19,0.84,0.26,1.81,-0.90,2.94,0.11,-2.59,0.89,978.07
4.496,0.20,0.89,0.23,1.81,-0.90,2.94,0.11,-2.59,0.89,978.07
4.504,0.20,0.89,0.23,1.81,-0.90,2.94,0.11,-2.59,0.89,978.07
4.515,0.20,0.88,0.21,1.81,-0.90,2.94,0.11,-2.59,0.89,978.07
4.518,0.20,0.88,0.21,1.81,-0.90,2.94,-0.08,-2.23,1.60,978.07
4.519,0.20,0.88,0.21,2.08,-1.61,3.19,-0.08,-2.23,1.60,978.07
4.535,0.20,0.92,0.16,2.08,-1.61,3.19,-0.08,-2.23,1.60,978.07
4.563,0.13,0.98,0.06,2.08,-1.61,3.19,-0.08,-2.23,1.60,978.07
4.564,0.13,0.98,0.06,2.08,-1.61,3.19,-0.23,-1.91,2.10,978.07
4.565,0.13,0.98,0.06,1.15,-0.76,1.82,-0.23,-1.91,2.10,978.07
4.566,0.13,0.98,0.06,1.15,-0.76,1.82,-0.23,-1.91,2.10,978.08
4.573,0.11,1.00,-0.02,1.15,-0.76,1.82,-0.23,-1.91,2.10,978.08
4.599,0.11,1.00,-0.02,0.30,-0.66,1.76,-0.23,-1.91,2.10,978.08
4.601,0.14,1.03,-0.05,0.30,-0.66,1.76,-0.23,-1.91,2.10,978.08
4.602,0.14,1.03,-0.05,0.30,-0.66,1.76,-0.25,-1.71,2.26,978.08
4.612,0.09,1.04,-0.07,0.30,-0.66,1.76,-0.25,-1.71,2.26,978.08
4.623,0.09,1.04,-0.07,0.30,-0.66,1.76,-0.25,-1.71,2.26,978.08
4.632,0.04,0.97,-0.09,0.30,-0.66,1.76,-0.25,-1.71,2.26,978.08
4.634,0.04,0.97,-0.09,0.30,-0.66,1.76,-0.22,-1.78,2.10,978.08
4.635,0.04,0.97,-0.09,-1.09,0.43,-0.08,-0.22,-1.78,2.10,978.08
4.665,0.18,0.95,-0.07,-1.09,0.43,-0.08,-0.22,-1.78,2.10,978.08
4.673,0.19,0.98,-0.08,-1.09,0.43,-0.08,-0.22,-1.78,2.10,978.08
4.675,0.19,0.98,-0.08,-1.09,0.43,-0.08,-0.19,-1.88,1.74,978.08
4.677,0.19,0.98,-0.08,-1.46,0.05,-0.27,-0.19,-1.88,1.74,978.08
4.698,0.19,0.98,-0.08,-1.46,0.05,-0.27,-0.19,-1.88,1.74,978.07
4.701,0.10,0.94,-0.11,-1.46,0.05,-0.27,-0.19,-1.88,1.74,978.07
4.712,0.08,0.89,-0.12,-1.46,0.05,-0.27,-0.19,-1.88,1.74,978.07
4.714,0.08,0.89,-0.12,-1.46,0.05,-0.27,-0.18,-1.70,1.22,978.07
4.715,0.08,0.89,-0.12,-1.84,0.18,-0.14,-0.18,-1.70,1.22,978.07
4.731,0.13,0.88,-0.12,-1.84,0.18,-0.14,-0.18,-1.70,1.22,978.07
4.743,0.13,0.88,-0.12,-1.84,0.18,-0.14,-0.18,-1.70,1.22,978.08
4.768,0.09,0.87,-0.12,-1.84,0.18,-0.14,-0.18,-1.70,1.22,978.08
4.772,0.09,0.87,-0.12,-1.84,0.18,-0.14,-0.17,-1.60,0.61,978.08
4.774,0.09,0.87,-0.12,-2.32,-0.36,-0.35,-0.17,-1.60,0.61,978.08
4.777,0.17,0.87,-0.07,-2.32,-0.36,-0.35,-0.17,-1.60,0.61,978.08
4.794,0.11,0.94,-0.05,-2.32,-0.36,-0.35,-0.17,-1.60,0.61,978.08
4.795,0.11,0.94,-0.05,-2.32,-0.36,-0.35,-0.14,-1.35,-0.06,978.08
4.796,0.11,0.94,-0.05,-2.01,-0.44,0.13,-0.14,-1.35,-0.06,978.08
4.802,0.11,0.94,-0.05,-2.01,-0.44,0.13,-0.14,-1.35,-0.06,978.10
